symbol,timestamp,close,avg20_vol,bias,prob_up_1d,pred_ret_1d_pct,pred_ret_3d_pct,pred_ret_5d_pct,prob_up_5d,global_hits,actionable,hit_rate_1d_%,mae_1d_%,rmse_1d_%,pearson_r_1d,hit_rate_5d_%,mae_5d_%,rmse_5d_%,pearson_r_5d,D_atr14,D_cpr_width_pct,long_score,short_score,notes
ASIANTILES,2025-12-23 00:00:00+05:30,73.35,1626304.35,LONG,0.844671201814059,,1.3181995019218131,1.8324185361673704,0.609190733052013,92,True,46.49484536082474,1.9603499269862208,2.785659020351788,0.6917114975514548,62.121212121212125,4.927825353050352,6.41714255755794,0.403288350857863,2.813562231319832,0.3999091115655383,6.5,0.0,
JAYNECOIND,2025-12-23 00:00:00+05:30,77.67,5550259.2,LONG,0.844671201814059,,1.2599468734501118,1.6041542169934735,0.5870575409800115,129,True,46.997929606625256,2.355809953302115,3.332207281563577,0.680349468994022,61.224489795918366,5.224673798663255,6.766976301471152,0.4976402571320306,3.13129827893302,0.0901248873439186,6.0,-0.5,
VEDL,2025-12-23 00:00:00+05:30,586.4,13790636.9,LONG,0.844671201814059,,1.379043992908919,1.4878762181749603,0.6127841496767114,377,True,53.26424870466321,1.577693713573144,2.238461833560406,0.7034721085869895,69.38775510204081,3.851690310013428,5.229950398689644,0.3839129993527216,13.53078211598692,-0.147794452023629,7.5,0.5,
EICHERMOT,2025-12-23 00:00:00+05:30,7303.0,437757.35,LONG,0.844671201814059,,1.118267824185104,1.2170251444419875,0.6336064663942576,469,True,50.66941297631308,1.2573028468399452,1.6624740932724371,0.1551891286973039,59.5959595959596,2.647260944328735,3.506810925965413,0.31300999232971,123.4954173344588,-0.0547720115021224,7.5,0.5,
GODAVARIB,2025-12-23 00:00:00+05:30,271.42,319679.5,LONG,0.844671201814059,,0.5082309305117408,1.1945268709746533,0.5530052036215687,289,True,42.90780141843972,2.532038609769406,3.507424158625081,0.7244834231668706,59.64912280701754,7.429290834628654,10.026722261525588,0.095324549601081,11.96468783502682,0.7024783238768837,6.5,1.0,
SAREGAMA,2025-12-23 00:00:00+05:30,347.55,1201788.4,SHORT,0.844671201814059,,0.1830593830420802,0.1836282389295361,0.5136817414067465,14,True,46.48478488982162,1.7177382475772822,2.436461240830523,0.6877664082529714,62.62626262626262,4.101558147485322,5.298740802249725,0.4035589132415444,13.85768785394039,0.067136623027866,0.5,5.0,
BDL,2025-12-23 00:00:00+05:30,1431.4,1201737.25,SHORT,0.844671201814059,,0.0745843869188479,-0.2136119932672904,0.4867280377432688,175,True,50.97236438075742,1.9813857130099213,2.7441150955371683,0.6430661026454461,61.11111111111112,4.679765815204306,6.7102318119276685,0.3921049245036767,42.43544638417096,0.1117786782171237,2.5,4.0,
RVNL,2025-12-23 00:00:00+05:30,341.85,4602785.4,LONG,0.844671201814059,,-0.1347096728419116,-0.5194835535018132,0.4726087122477923,175,True,48.648648648648646,2.0074753316343825,3.1045249363042937,0.6960822936764455,66.3265306122449,4.942596222383416,7.991049317927286,0.4024738521744175,8.612403812599558,0.1170103846716329,3.5,2.5,
ASTRAMICRO,2025-12-23 00:00:00+05:30,949.15,203305.4,SHORT,0.844671201814059,,-0.7320670428445525,-1.5455303111262606,0.3920386633305623,175,True,48.81075491209928,1.8649073497580089,2.589637431204421,0.6971224996236921,63.13131313131313,4.197908133614508,5.7508897199024425,0.4909254429135606,26.834808884873507,0.5583943528420118,3.5,4.0,
GEMAROMA,2025-12-23 00:00:00+05:30,162.28,413948.9,LONG,0.844671201814059,,-0.6182544387225813,-1.5883264013354357,0.3973823393528954,175,True,35.36585365853659,2.564882594579848,3.395168227784463,0.770305554496203,81.25,5.600197471661044,7.297424986770535,0.5513916026223018,9.18385556261276,0.675786706104656,3.5,2.0,
CANFINHOME,2025-12-23 00:00:00+05:30,929.15,226593.7,LONG,0.8254599701640974,,1.3794648224652406,1.4212614536937846,0.6259837262290917,92,True,52.91060291060291,1.450431973405266,1.9786386476859528,0.6234709185003259,58.58585858585859,3.32234753241624,4.33449239286758,0.3575717360311438,20.809248636997296,-0.2098692353226116,7.0,0.0,
MAFANG,2025-12-23 00:00:00+05:30,168.98,357261.4,LONG,0.8254599701640974,,1.054022903850856,0.8141292064100851,0.5765548947634441,92,True,56.08740894901145,1.1937102226436411,1.654841328494308,0.5913246568974586,64.46700507614213,3.296824117227153,4.393549514601304,0.2628196639438891,2.602145250461537,0.0,5.0,3.0,
MOSILVER,2025-12-23 00:00:00+05:30,211.17,282400.6,LONG,0.8182897862232779,,5.562031248521301,5.427817499815097,0.8111546805342393,298,True,71.76470588235294,1.6291622996526351,2.434423977948422,0.701652748649769,76.47058823529412,5.073551652632104,6.67346188511575,0.551702445901363,7.823621615732701,-2.506669192277952,8.0,0.5,
BELRISE,2025-12-23 00:00:00+05:30,168.23,11595965.9,LONG,0.8182897862232779,,3.786119547229871,3.5263771504480395,0.8016320730724107,298,True,47.48201438848921,1.773010487864042,2.342031015446797,0.7552031081988656,65.51724137931035,3.171608080358122,4.067525928052874,0.6024034899028679,6.525525086100805,-1.0877964691196482,7.5,0.5,
KPITTECH,2025-12-23 00:00:00+05:30,1230.2,626508.5,LONG,0.8182897862232779,,1.1819911571595407,1.8613074599035333,0.6429124882377042,231,True,49.53751284686536,1.754268722285529,2.4092121431684865,0.6029196353216143,67.17171717171718,3.615089761076814,4.980727599848877,0.3315276702496399,31.11905864461183,0.1625751910258494,3.0,2.0,
NIFTYIETF,2025-12-23 00:00:00+05:30,294.17,728120.35,LONG,0.8182897862232779,,1.0367179185052733,1.7156729215815374,0.7947500903711084,377,True,54.81798715203426,0.7189853625666206,0.9296678007000478,0.4174699564780735,63.63636363636363,1.4875198498317814,1.967261684800164,0.1957688871380038,4.806075286803444,-0.0283282908975278,7.5,0.0,
DCMSHRIRAM,2025-12-23 00:00:00+05:30,1249.4,424884.85,LONG,0.8182897862232779,,1.027576686645194,1.6545850878950223,0.6437220625294648,377,True,48.450413223140494,1.6302037384193353,2.3466674128971725,0.5051818053394788,63.63636363636363,3.1833742020345,4.2602089669508425,0.4370124973536378,36.66757735849821,0.3414972520143172,7.0,1.5,
BERGEPAINT,2025-12-23 00:00:00+05:30,544.05,268788.95,LONG,0.8182897862232779,,0.7533781146192877,0.2449805405007546,0.5304896690741474,129,True,52.87958115183246,1.096311537009496,1.5043380300593958,0.6521620735073379,66.16161616161617,2.353319256359486,2.939757969154849,0.4759239940505692,12.888882483466093,-0.2818368409766204,3.5,2.5,
MODEFENCE,2025-12-23 00:00:00+05:30,85.22,2379243.25,LONG,0.8182897862232779,,0.4551552936169228,-0.0729221734611844,0.4924049518843214,377,True,49.39024390243903,1.239356948749834,1.621687970245199,0.735517877625885,63.63636363636363,2.937046374729446,3.812592650370139,0.542785752820859,2.0086414352066035,-0.1212547915199772,5.5,3.0,
LOTUSDEV,2025-12-23 00:00:00+05:30,156.18,429445.1,SHORT,0.8182897862232779,,-0.0381603762190554,-0.0919111834598381,0.4891206432677573,63,True,42.10526315789474,1.3644248345811505,1.786773777356869,0.7399775071154095,42.10526315789474,2.860398894893498,3.487006906233634,-0.0933349442429769,4.649286179386899,0.4780808468860735,2.0,5.0,
PGEL,2025-12-23 00:00:00+05:30,576.0,2566356.3,LONG,0.8182897862232779,,0.2254587072048767,-0.5977536572947584,0.4641741046540713,92,True,47.90174002047083,2.0714147281574857,2.973932482918799,0.7097819066982162,63.95939086294416,4.927191178304236,6.570311434113866,0.4626222921421486,19.76607070952009,-0.1012731481481349,2.5,2.0,
WEL,2025-12-23 00:00:00+05:30,141.05,307525.3,SHORT,0.8092457420924575,,5.10635114925845,5.320586796749596,0.7292439595440516,41,True,50.318471337579616,2.461875560397349,3.4556110776257056,0.6808483159469445,64.76683937823834,5.908211161620809,8.379946084141496,0.4654778934657004,7.740774338990209,-1.3352239158690715,1.5,3.5,
GPTINFRA,2025-12-23 00:00:00+05:30,111.01,1091300.9,LONG,0.8092457420924575,,4.223875635091335,3.378715536716726,0.7007699668999308,231,True,50.467289719626166,2.141191242080739,3.092828755416846,0.6723464798813424,63.07692307692308,4.823903344610213,6.3864691492363175,0.3427006725346473,6.2433888169153,-1.4863525808485516,4.0,2.0,
SILVERAG,2025-12-23 00:00:00+05:30,205.82,593647.2,LONG,0.8092457420924575,,2.2473644749356314,2.310345671069074,0.7325320923428659,469,True,55.74043261231281,1.0276082084752625,1.4215655916795449,0.7032934560796211,62.903225806451616,2.919628684689036,4.081543597667104,0.2338410296114935,5.332495972813028,-0.443753441518462,8.0,0.5,
POLICYBZR,2025-12-23 00:00:00+05:30,1914.0,1411131.9,LONG,0.8092457420924575,,0.3581571502657802,1.3711257183271104,0.5908018159038272,368,True,48.40370751802266,2.0588876856155465,2.78127058827256,0.5884996113909514,66.66666666666667,4.340758937369841,5.974786651187575,0.4503718369929373,57.19231342401873,0.550330895158456,7.5,0.5,
LICHSGFIN,2025-12-23 00:00:00+05:30,533.85,1152714.85,SHORT,0.8092457420924575,,0.8931995107122396,0.4798192134553485,0.5466065341435453,63,True,52.06611570247934,1.304071063405166,1.870318960239267,0.672197956768709,62.94416243654823,3.101851878756089,4.099526360225418,0.4519909624836771,8.607845697736975,-0.1373669257906431,1.5,5.0,
AGARWALEYE,2025-12-23 00:00:00+05:30,500.55,318615.05,LONG,0.8092457420924575,,0.1254691922793517,-0.1983497300852987,0.4803485606481603,175,True,52.17391304347826,1.4271695011807006,1.8455213162933923,0.7987760770953005,69.76744186046511,3.3620907329897416,4.131741559041359,0.4602259412594523,14.93468112597387,0.0199780241734137,6.5,0.5,
QUESS,2025-12-23 00:00:00+05:30,212.97,331816.15,LONG,0.8092457420924575,,-0.0854100506732269,-0.7173294551497639,0.4457910573545912,129,True,47.75808133472367,1.5381581676047726,2.155073271134626,0.6993677526040853,61.42131979695432,3.865691735988678,5.298629098802829,0.3106546714802234,7.02878520274251,0.4445070510713519,2.5,2.0,
OMAXE,2025-12-23 00:00:00+05:30,80.41,819173.0,LONG,0.8092457420924575,,-4.311536207416207,-4.586909427990796,0.2587463862404484,175,True,43.20987654320987,2.1833572002773782,3.1195487591295428,0.7239337110102089,65.65656565656566,4.789857001774456,7.021916811086971,0.4400041475732827,3.4001535534769785,5.658500186543941,3.2,1.7,
NIFTYBEES,2025-12-23 00:00:00+05:30,295.68,5652567.75,LONG,0.8047638436482085,,0.957652271191086,1.4794552398717582,0.7835511657094263,298,True,53.84615384615385,0.7079948926416542,0.8969901100131867,0.458851224980888,60.1010101010101,1.434047626869298,1.8470620487056524,0.3165390502776494,3.3091321486168863,-0.1003336940836797,8.0,0.5,
TVSMOTOR,2025-12-23 00:00:00+05:30,3686.5,566024.0,LONG,0.8047638436482085,,1.1241261529769533,1.3711012222040968,0.6476199289857067,298,True,54.92227979274612,1.2906341906473249,1.673206739767447,0.3781379885016458,65.15151515151516,2.646913697263765,3.4637643684373343,0.3651690242531772,64.80740615353989,-0.14919300149193,6.5,0.0,
PAYTM,2025-12-23 00:00:00+05:30,1340.3,3044409.35,LONG,0.8047638436482085,,0.7034880981730898,1.1946196147761468,0.567819582371368,175,True,48.71001031991744,2.192471447140392,3.1236901637548065,0.6724877779183549,57.07070707070707,5.212453621468239,7.351059549435364,0.376951973019498,35.82154565556013,0.1890124101569278,7.0,0.5,
SANDUMA,2025-12-23 00:00:00+05:30,227.3,3697273.9,LONG,0.8047638436482085,,0.8016502322869427,0.8461211156732771,0.5462064390684367,298,True,49.55595026642984,2.2398511105318333,3.1780067862847825,0.7588902599229174,73.45132743362832,4.981762952545235,7.1123954338789845,0.5108803638936897,10.558625227419816,0.0586596275113619,7.0,0.0,
SIGNATURE,2025-12-23 00:00:00+05:30,1140.4,271527.75,LONG,0.8047638436482085,,0.8505622357351981,0.6820320669745039,0.5580748712640938,298,True,55.59701492537314,1.4371354876101463,2.101583390706115,0.5350895040541043,67.56756756756756,3.6251172953197823,4.919098634043687,0.5354983812780122,21.10329369813964,-0.0409213141587773,3.5,2.0,
SETFGOLD,2025-12-23 00:00:00+05:30,116.58,6590262.85,LONG,0.8047638436482085,,0.9841512359235964,0.6210144815449818,0.6186637361422203,469,True,55.09761388286334,0.7182427913635967,0.9144143396318898,0.4559227848389082,56.63265306122449,1.6931073261421337,2.144188155070678,0.2970994025779643,2.701446060348018,-0.0085778006519294,8.0,0.5,
ABCAPITAL,2025-12-23 00:00:00+05:30,346.8,4074629.3,LONG,0.8047638436482085,,0.4519173534173663,0.5501564086308118,0.5510653488060067,298,True,52.28690228690229,1.4174793686206095,1.9571237843901523,0.7176029620475926,62.43654822335025,3.3159538283623715,4.254936328873834,0.4016505624111783,8.136718377552546,0.0528642829680739,8.0,0.5,
TRIVENI,2025-12-23 00:00:00+05:30,398.5,736819.25,LONG,0.8047638436482085,,-0.7466647736578037,-0.2456147847185015,0.4810560697308346,175,True,50.46535677352637,1.752320710496303,2.5758594243513806,0.7198413715177796,62.94416243654823,3.925971436056228,4.980244374625294,0.4761162407159627,11.634253985823491,0.8406524466750371,5.0,2.5,
PFOCUS,2025-12-23 00:00:00+05:30,224.22,9596119.95,LONG,0.7956104252400549,,3.769039721411694,3.674295827319253,0.6805776901504603,231,True,47.082906857727735,2.3198982756800146,3.285433865283625,0.7312738064271267,63.95939086294416,5.72652147719027,7.940529400490363,0.4525991939624044,11.09765850759921,-1.2680997829512557,7.5,0.0,
NATIONALUM,2025-12-23 00:00:00+05:30,290.15,9936412.45,LONG,0.7956104252400549,,1.890517948792042,2.0605315793226167,0.652309625102591,231,True,51.84049079754601,1.6758377648898808,2.3522146002869992,0.7357971372651128,68.68686868686869,3.7495143637261497,5.096131901604768,0.4357670230329596,7.02754859827451,-0.4365558044689476,7.0,0.5,
KMEW,2025-12-23 00:00:00+05:30,1732.7,343064.6,LONG,0.7956104252400549,,1.3852662309092814,1.699346967248068,0.5920334722671874,231,True,50.55350553505535,2.4089875472496898,3.178212803818042,0.7544558321328788,58.18181818181818,5.582439194324063,7.230221097128473,0.2538512676842329,120.07709255550331,0.2000731036340218,6.5,-0.5,
MARUTI,2025-12-23 00:00:00+05:30,16585.0,291679.45,LONG,0.7905789990186459,,1.2239074548518545,0.9701713920648796,0.6232262961256101,298,True,50.89005235602095,1.0958698466374437,1.4815611398481567,0.179703050172572,63.63636363636363,2.2706135108305583,3.02114646740006,0.3675862323335473,227.834676193445,-0.2170636116973168,8.0,0.5,
MOREALTY,2025-12-23 00:00:00+05:30,88.48,634087.85,SHORT,0.7905789990186459,,0.6431662582457313,0.0659123114003993,0.5073043838532347,25,True,52.142857142857146,1.1301785588037148,1.5419517158692209,0.7482435020919741,55.172413793103445,3.135637528678751,3.918750535768479,0.453055813503992,1.6743807357903364,-0.0226039783001602,1.5,3.5,
TVSSCS,2025-12-23 00:00:00+05:30,108.1,531755.6,SHORT,0.7905789990186459,,0.2234004471053912,-0.006676808796335,0.4994000849700533,92,True,43.40949033391916,1.5666287078509704,2.193595541547216,0.7290501656567061,67.24137931034483,3.363820406805427,4.402118643227269,0.3698191658352434,3.149556996421543,0.1387604070305325,2.5,4.0,
HDFCSML250,2025-12-23 00:00:00+05:30,167.35,1465370.65,LONG,0.7905789990186459,,-0.0225025750408886,-0.2735829384437692,0.4586959199849212,377,True,60.294117647058826,0.8004146646867134,1.0904311564261044,0.6154908556669578,65.46762589928058,2.007007958604143,2.51378571970585,0.4787807688598304,2.8704494647612813,0.0995916741360535,5.5,1.5,
COALINDIA,2025-12-23 00:00:00+05:30,400.4,4310411.6,LONG,0.7905789990186459,,-0.9085059134842336,-0.4575080807037954,0.4493092098690605,231,True,53.96659707724426,1.1853448569607434,1.7050143460455442,0.6782252268876344,69.03553299492386,2.5669114809165667,3.404629990559603,0.4098000883934388,5.465259774116586,1.1155511155511233,6.2,0.2,
RELIGARE,2025-12-23 00:00:00+05:30,242.94,837188.5,LONG,0.7905789990186459,,0.0991656627008409,-0.4834986871683546,0.4618058393725668,231,True,45.33195020746888,1.7516908055169398,2.4563115679388816,0.7111779728111384,55.05050505050505,3.8376263807171833,5.080384495286372,0.2483954667105452,7.380307616671271,-0.0246974561620162,4.0,3.0,
BEPL,2025-12-23 00:00:00+05:30,89.56,276230.85,SHORT,0.7905789990186459,,-0.6238185916788067,-0.9274265364615142,0.433127806776804,63,True,45.54759467758444,1.618986447206672,2.339467471663341,0.7229881031989867,60.1010101010101,4.090009339384006,5.4536709574503535,0.3451058023240246,1.884753683270001,0.7964865267232132,2.5,4.0,
MPHASIS,2025-12-23 00:00:00+05:30,2938.4,458244.9,LONG,0.7837629857637554,,-0.2200579938493755,0.4929569605449606,0.5458013149686339,231,True,50.824742268041234,1.5734723662769776,2.064599199743337,0.2306752966451945,62.121212121212125,3.405550599454348,4.414144247666002,0.2949048885697454,62.06690918048303,0.7770668844722958,7.5,0.5,
SBICARD,2025-12-23 00:00:00+05:30,866.95,798468.7,SHORT,0.7837629857637554,,0.3630590769823197,-0.073552656057273,0.4911691826711952,14,True,50.36572622779519,1.1301867291110717,1.524725512484736,0.6293822643826094,60.1010101010101,2.4297069009219525,3.1361170140848533,0.3098525988202971,19.192781358859,-0.1038122152373105,1.5,2.0,
POWERGRID,2025-12-23 00:00:00+05:30,267.0,9431128.85,SHORT,0.7837629857637554,,-0.0999026160943245,-0.2762762136542593,0.4648079251199661,129,True,51.49023638232271,1.1200902302200204,1.5185970768302814,0.6926090943708957,67.17171717171718,2.3420607358236896,3.1046132471779138,0.4568459891220248,4.5040317718172815,0.0374531835206077,2.5,4.0,
PNB,2025-12-23 00:00:00+05:30,120.9,16133864.55,LONG,0.7772277227722773,,2.66322059699914,3.551957424573013,0.7849753117265084,231,True,52.757544224765866,1.463048751146896,2.090800798154219,0.6712388905330446,65.80310880829016,3.3416727962884787,4.314860863486002,0.4485164153958407,2.479733559722118,-0.4108078301626713,6.5,0.5,
VIJAYA,2025-12-23 00:00:00+05:30,1015.25,527244.25,LONG,0.7772277227722773,,1.3425817033133445,2.873881888168336,0.7036950479666428,231,True,46.058091286307054,1.8187610626720672,2.6009991111959843,0.6627715449862636,62.121212121212125,4.02338770346065,5.443378859842221,0.3504293817245105,30.15718148939049,0.3102684067963421,3.5,2.5,
GOLDETF,2025-12-23 00:00:00+05:30,132.6,1168040.55,LONG,0.7772277227722773,,1.3201802154100672,1.2699492059430215,0.7023933338054588,469,True,56.732223903177,0.7332881154863268,0.9704031520546164,0.5701465725943091,62.85714285714285,1.8717319985689245,2.3347003009158995,0.2977917918250444,3.217867441529036,-0.1910507792860711,8.0,0.5,
GAEL,2025-12-23 00:00:00+05:30,122.98,779209.65,LONG,0.7772277227722773,,0.3894776457975584,0.8192725545516695,0.5567721939797556,175,True,47.36842105263158,1.8302697472052805,2.6361250499358877,0.7161375458305549,67.17171717171718,4.1550034906425815,5.728103616423258,0.5098168699433451,4.123906262081984,0.4905946766412042,7.0,1.0,
HUDCO,2025-12-23 00:00:00+05:30,216.07,3150051.3,SHORT,0.7772277227722773,,0.7078042369657012,0.7437705206011958,0.5483080931825153,129,True,50.103092783505154,1.8789282309872173,2.840849778063536,0.6725443741823242,63.775510204081634,4.472748024574614,5.905335035442563,0.4334194206773142,5.826656787631618,-0.0709646565156234,2.5,5.0,
WABAG,2025-12-23 00:00:00+05:30,1293.6,220251.55,SHORT,0.7772277227722773,,0.986385897607501,0.4749724020181264,0.5354003563730779,63,True,49.18200408997955,1.8444180452240608,2.553995671301171,0.6675804606039397,62.62626262626262,3.944628506921572,5.203256763386204,0.4225242446808983,34.647176147925684,-0.1262626262626169,2.5,5.0,
HDFCGOLD,2025-12-23 00:00:00+05:30,116.66,5130533.6,LONG,0.7772277227722773,,-0.1711958471760006,0.0584392249803703,0.5121112249167107,175,True,55.10204081632653,0.6972085757413385,0.8945267362012658,0.4565953072199011,60.71428571428572,1.500122420754011,1.9707999964875824,0.3529606188079267,2.5817486793418065,0.4485970626892784,6.5,0.5,
GMDCLTD,2025-12-23 00:00:00+05:30,527.9,6625286.15,LONG,0.7772277227722773,,0.6337192642861498,-0.1333017002005716,0.4924451007334904,231,True,49.74306269270298,2.254857161693168,3.333942753632881,0.7066315504550825,66.49746192893402,5.037136621193009,6.842764344752482,0.4925117817637573,24.140914339079963,-0.2399444339205629,5.0,1.0,
QGOLDHALF,2025-12-23 00:00:00+05:30,112.86,236300.25,LONG,0.7638850125593077,,1.526062588850431,1.6226224528141855,0.7867302344398562,574,True,55.43595263724435,0.7173753766337717,0.914899272770926,0.47726867841621,57.07070707070707,1.592215118900408,2.035836043660929,0.3232505876178165,2.656886469602112,-0.256955520113433,8.0,0.5,
RAMCOCEM,2025-12-23 00:00:00+05:30,1048.5,240817.15,LONG,0.7638850125593077,,1.1421832764318685,1.5631882052227526,0.6636647095213373,41,True,51.41361256544503,1.2142925908423745,1.6452699300424207,0.622929078863203,65.65656565656566,2.792365520216276,3.566786898678402,0.4027163260489177,23.36236980489257,-0.1748529645525498,3.5,1.0,
PRAKASH,2025-12-23 00:00:00+05:30,134.55,504204.1,SHORT,0.7638850125593077,,1.015389350703597,0.6496393341157108,0.5420282439171624,63,True,47.346514047866805,1.963649415407587,2.7372755526262065,0.7329201939847654,63.63636363636363,4.712655679163183,6.11249945700836,0.478860888533267,4.735669148111232,-0.458317849622203,1.0,4.0,
AXISGOLD,2025-12-23 00:00:00+05:30,114.64,1458238.5,LONG,0.7638850125593077,,0.470403294966113,0.625938192414997,0.6180482208151521,468,True,55.44768069039914,0.7340035096825832,0.9515946431287242,0.4613799697263255,56.12244897959184,1.743045007398698,2.222675071913919,0.248356169564948,2.254037021416744,0.1366596882996042,6.5,0.5,
HINDUNILVR,2025-12-23 00:00:00+05:30,2302.6,1820738.2,SHORT,0.7638850125593077,,0.3431000955632971,-0.0508792826121203,0.4922780330138305,92,True,48.00420168067227,1.0447373101806363,1.3633695509683263,0.2449882749595784,62.62626262626262,2.0692784457770115,2.666564995749876,0.3473741098213721,36.47552132774564,0.209907640638106,2.5,5.0,
CYIENT,2025-12-23 00:00:00+05:30,1144.7,378706.4,SHORT,0.7627118644067796,,2.3438631485495893,4.001639403199919,0.8123689183030631,25,True,47.97507788161994,1.581918463443254,2.20177219976362,0.4654890899762775,62.62626262626262,3.5108510614961594,4.788836381801109,0.4212044346415085,26.597818195484795,-0.5678343670830784,1.0,2.0,
HINDOILEXP,2025-12-23 00:00:00+05:30,155.51,328278.45,LONG,0.7627118644067796,,1.7915486760784316,2.640859152556145,0.6738873227135349,175,True,46.43962848297214,1.873257166073205,2.701078249056376,0.7055938255387514,56.56565656565657,4.191435193539874,5.741623246493901,0.3068743193568231,4.206254655834061,-0.4029751570102663,3.5,2.5,
GKENERGY,2025-12-23 00:00:00+05:30,151.85,807628.35,SHORT,0.7516264829697665,,3.480363413141032,2.43692090842072,0.5997582329543076,25,True,43.333333333333336,3.040172627192679,3.6277902521481633,0.858841505176155,75.0,6.6027308374380445,8.20460037024869,0.7828513057464592,8.915120552178381,-2.0941718801448843,1.0,4.0,
INDIGO,2025-12-23 00:00:00+05:30,5157.0,4091843.5,SHORT,0.7516264829697665,,0.3013415845967535,0.2380525666920494,0.5232097511589863,92,True,53.03347280334728,1.421024062679492,1.940307408641426,0.212560255824325,60.60606060606061,2.892771814298174,3.9052985237908695,0.3354437021663714,130.15741248118627,0.0646370628918739,2.0,5.0,
